user_id,age,level,sex,orders,values,recent_date
2475,19,High,Female,907,356717,2018/9/23 12:24:28
3666,53,High,Male,155,123429,2018/9/23 12:24:28
3938,24,High,Male,309,228649,2018/9/23 12:24:28
4077,29,High,Male,471,190539,2018/9/23 12:24:28
5386,33,High,Male,255,113364,2018/9/23 12:24:28
5797,35,High,Male,50,37314,2018/9/23 12:24:28
8013,50,High,Female,392,204838,2018/9/23 12:24:28
8165,30,Low,Female,851,355789,2018/9/23 12:24:28
9966,38,High,Male,226,179579,2018/9/23 12:24:28
2388,42,High,Female,271,250121,2018/9/24 12:24:28
2990,21,High,Male,312,231866,2018/9/24 12:24:28
3102,41,Other,Female,525,179875,2018/9/24 12:24:28
3149,20,High,Male,515,227943,2018/9/24 12:24:28
3423,18,Other,Female,184,139003,2018/9/24 12:24:28
3710,38,Low,Female,436,296125,2018/9/24 12:24:28
5086,25,High,Male,835,349190,2018/9/24 12:24:28
5270,24,High,Female,299,267955,2018/9/24 12:24:28
6287,37,High,Female,293,86310,2018/9/24 12:24:28
8396,30,High,Male,188,154950,2018/9/24 12:24:28
1327,40,High,Male,2265,240124,2018/9/25 12:24:28
1745,19,High,Female,336,197384,2018/9/25 12:24:28
2910,19,High,Male,103,89397,2018/9/25 12:24:28
4776,34,High,Male,1741,424988,2018/9/25 12:24:28
4937,29,Low,Male,1066,299705,2018/9/25 12:24:28
5026,36,High,Female,27,20333,2018/9/25 12:24:28
5873,47,High,Male,255,211239,2018/9/25 12:24:28
6607,36,High,Male,183,111128,2018/9/25 12:24:28
6909,29,High,Male,538,289991,2018/9/25 12:24:28
8362,24,Low,Female,1351,274398,2018/9/25 12:24:28
8641,52,High,Male,363,177727,2018/9/25 12:24:28
9114,35,High,Female,155,150217,2018/9/25 12:24:28
9229,37,Normal,Male,656,160120,2018/9/25 12:24:28
9667,46,High,Female,52,35961,2018/9/25 12:24:28
1689,24,High,Male,1076,266926,2018/9/26 12:24:28
2131,58,High,Male,340,187487,2018/9/26 12:24:28
5280,53,High,Male,582,276515,2018/9/26 12:24:28
6852,48,Normal,Female,258,118831,2018/9/26 12:24:28
7615,39,High,Male,230,152587,2018/9/26 12:24:28
8520,62,Low,Female,587,407669,2018/9/26 12:24:28
977,41,Low,Female,437,349221,2018/9/27 12:24:28
2887,24,High,Female,537,228613,2018/9/27 12:24:28
5106,73,High,Female,218,180603,2018/9/27 12:24:28
5387,35,High,Female,839,476573,2018/9/27 12:24:28
5787,47,High,Male,348,201127,2018/9/27 12:24:28
7205,37,High,Female,367,333305,2018/9/27 12:24:28
7716,33,High,Male,230,125761,2018/9/27 12:24:28
7835,29,High,Female,229,187649,2018/9/27 12:24:28
8153,65,High,Male,343,115880,2018/9/27 12:24:28
9438,24,High,Male,232,112706,2018/9/27 12:24:28
263,37,Normal,Male,270,257295,2018/9/28 12:24:28
1203,31,High,Female,79,32406,2018/9/28 12:24:28
1287,41,High,Male,268,265266,2018/9/28 12:24:28
1409,47,High,Female,149,115070,2018/9/28 12:24:28
1815,45,High,Female,505,191914,2018/9/28 12:24:28
3844,63,High,Male,229,159715,2018/9/28 12:24:28
4453,35,Low,Female,160,150125,2018/9/28 12:24:28
6116,40,High,Male,1765,224232,2018/9/28 12:24:28
6715,18,High,Male,1121,577521,2018/9/28 12:24:28
9491,35,Normal,Male,35,35309,2018/9/28 12:24:28
1067,27,Low,Female,1286,137645,2018/9/29 12:24:28
1244,28,High,Male,283,218555,2018/9/29 12:24:28
3400,20,High,Female,870,179423,2018/9/29 12:24:28
3624,33,Normal,Male,302,274222,2018/9/29 12:24:28
3737,74,High,Female,400,95825,2018/9/29 12:24:28
4210,35,High,Male,247,169104,2018/9/29 12:24:28
6080,54,High,Male,188,172281,2018/9/29 12:24:28
6484,30,Normal,Female,257,203834,2018/9/29 12:24:28
7781,37,High,Male,283,174924,2018/9/29 12:24:28
8051,59,High,Female,383,238431,2018/9/29 12:24:28
9191,42,High,Male,169,133584,2018/9/29 12:24:28
9193,52,High,Male,365,256916,2018/9/29 12:24:28
498,62,High,Male,176,114060,2018/9/30 12:24:28
3024,30,High,Male,130,107793,2018/9/30 12:24:28
5495,51,Low,Male,485,277024,2018/9/30 12:24:28
9393,52,High,Male,398,246936,2018/9/30 12:24:28
9734,33,High,Male,244,181091,2018/9/30 12:24:28
2096,45,High,Female,79,26522,2018/10/1 12:24:28
2296,26,High,Female,232,62438,2018/10/1 12:24:28
2355,74,High,Male,415,340939,2018/10/1 12:24:28
2556,48,High,Female,563,207946,2018/10/1 12:24:28
2807,29,Normal,Female,163,161478,2018/10/1 12:24:28
2903,21,High,Female,265,230397,2018/10/1 12:24:28
3060,20,High,Male,1686,182117,2018/10/1 12:24:28
5676,34,High,Male,482,353881,2018/10/1 12:24:28
5961,47,High,Female,116,80924,2018/10/1 12:24:28
7810,59,High,Male,100,75867,2018/10/1 12:24:28
9793,37,High,Male,285,80410,2018/10/1 12:24:28
2169,46,High,Male,196,187581,2018/10/2 12:24:28
2647,43,High,Male,228,188291,2018/10/2 12:24:28
4283,64,High,Male,171,164204,2018/10/2 12:24:28
4673,79,High,Female,245,158319,2018/10/2 12:24:28
4904,45,High,Male,251,204205,2018/10/2 12:24:28
6692,41,High,Male,85,48087,2018/10/2 12:24:28
8210,57,Low,Female,244,220871,2018/10/2 12:24:28
8251,61,Low,Female,180,153790,2018/10/2 12:24:28
9747,55,High,Female,268,223613,2018/10/2 12:24:28
106,17,High,Female,321,304873,2018/10/3 12:24:28
826,73,High,Male,938,177387,2018/10/3 12:24:28
2290,42,High,Male,152,37869,2018/10/3 12:24:28
3090,19,High,Male,306,130431,2018/10/3 12:24:28
3361,51,High,Male,444,293196,2018/10/3 12:24:28
3917,42,High,Female,110,44121,2018/10/3 12:24:28
4752,59,High,Male,204,161944,2018/10/3 12:24:28
4954,26,High,Female,257,132661,2018/10/3 12:24:28
4976,57,High,Male,572,282913,2018/10/3 12:24:28
5121,21,High,Male,102,64520,2018/10/3 12:24:28
5917,29,High,Male,161,134566,2018/10/3 12:24:28
6826,27,High,Male,561,386040,2018/10/3 12:24:28
7463,24,High,Male,508,200819,2018/10/3 12:24:28
8545,70,High,Female,232,145419,2018/10/3 12:24:28
9073,21,High,Male,302,189888,2018/10/3 12:24:28
1231,55,High,Female,432,326297,2018/10/4 12:24:28
2818,50,High,Male,278,121685,2018/10/4 12:24:28
3210,44,Other,Male,223,211759,2018/10/4 12:24:28
4312,50,High,Male,44,36489,2018/10/4 12:24:28
8933,56,High,Male,1478,298695,2018/10/4 12:24:28
513,20,High,Male,249,214635,2018/10/5 12:24:28
1507,47,High,Male,314,246891,2018/10/5 12:24:28
2193,49,Low,Male,101,52590,2018/10/5 12:24:28
2809,40,High,Male,811,367533,2018/10/5 12:24:28
2944,36,High,Male,222,131239,2018/10/5 12:24:28
3743,63,High,Male,452,96299,2018/10/5 12:24:28
3900,36,High,Male,323,160728,2018/10/5 12:24:28
4218,46,High,Male,68,59767,2018/10/5 12:24:28
4615,45,High,Male,1081,162187,2018/10/5 12:24:28
5372,34,High,Male,243,181091,2018/10/5 12:24:28
5909,32,Low,Male,425,162604,2018/10/5 12:24:28
7138,27,High,Male,62,52156,2018/10/5 12:24:28
7937,34,High,Male,232,202450,2018/10/5 12:24:28
8562,42,Low,Female,244,175133,2018/10/5 12:24:28
8857,22,Other,Female,237,148431,2018/10/5 12:24:28
1188,59,High,Male,154,151616,2018/10/6 12:24:28
1875,68,High,Male,267,197015,2018/10/6 12:24:28
5791,18,High,Male,132,110230,2018/10/6 12:24:28
6841,30,High,Male,1544,186932,2018/10/6 12:24:28
7289,34,High,Female,504,182274,2018/10/6 12:24:28
9080,51,High,Male,229,176751,2018/10/6 12:24:28
9375,55,High,Female,963,205296,2018/10/6 12:24:28
1433,56,High,Male,449,145574,2018/10/7 12:24:28
1561,49,High,Male,309,261059,2018/10/7 12:24:28
3677,27,High,Female,156,114158,2018/10/7 12:24:28
5708,32,High,Female,369,217296,2018/10/7 12:24:28
6038,40,High,Male,1340,194360,2018/10/7 12:24:28
7209,45,High,Male,1453,347321,2018/10/7 12:24:28
7257,33,Low,Male,2772,357691,2018/10/7 12:24:28
7847,21,High,Male,265,249727,2018/10/7 12:24:28
8307,45,Low,Male,338,195418,2018/10/7 12:24:28
9030,25,High,Male,545,224361,2018/10/7 12:24:28
720,20,High,Female,770,299047,2018/10/8 12:24:28
748,27,High,Male,135,31757,2018/10/8 12:24:28
1158,22,High,Female,132,131573,2018/10/8 12:24:28
1338,36,Normal,Male,472,153078,2018/10/8 12:24:28
2312,32,High,Male,650,236770,2018/10/8 12:24:28
2507,47,High,Male,578,102359,2018/10/8 12:24:28
5729,52,High,Female,1570,447579,2018/10/8 12:24:28
6855,38,High,Male,192,119177,2018/10/8 12:24:28
7025,32,High,Female,871,182975,2018/10/8 12:24:28
521,28,High,Female,105,85812,2018/10/9 12:24:28
862,29,High,Male,320,266855,2018/10/9 12:24:28
1619,40,High,Male,1943,345969,2018/10/9 12:24:28
2170,47,High,Male,588,77102,2018/10/9 12:24:28
4693,33,High,Male,181,135312,2018/10/9 12:24:28
5074,28,High,Female,596,250135,2018/10/9 12:24:28
7575,40,High,Male,331,177595,2018/10/9 12:24:28
7774,41,High,Female,53,33310,2018/10/9 12:24:28
8638,47,High,Male,262,120429,2018/10/9 12:24:28
9661,38,High,Female,1036,255941,2018/10/9 12:24:28
732,42,High,Male,289,279914,2018/10/10 12:24:28
976,63,High,Female,1071,254907,2018/10/10 12:24:28
1749,28,Low,Male,223,215873,2018/10/10 12:24:28
2804,39,High,Male,1913,401832,2018/10/10 12:24:28
3533,51,High,Male,43,35576,2018/10/10 12:24:28
5255,29,High,Male,298,141185,2018/10/10 12:24:28
5619,19,High,Female,180,129620,2018/10/10 12:24:28
6095,20,High,Male,458,308239,2018/10/10 12:24:28
6154,41,High,Male,381,152292,2018/10/10 12:24:28
8065,34,High,Female,201,195136,2018/10/10 12:24:28
9791,50,High,Male,262,176751,2018/10/10 12:24:28
715,29,High,Male,306,271328,2018/10/11 12:24:28
2367,56,High,Male,1825,211804,2018/10/11 12:24:28
4545,26,High,Male,193,164018,2018/10/11 12:24:28
7344,47,High,Male,3021,332355,2018/10/11 12:24:28
7413,33,High,Male,932,278736,2018/10/11 12:24:28
7558,62,High,Female,357,221558,2018/10/11 12:24:28
346,56,High,Male,315,101128,2018/10/12 12:24:28
899,24,Low,Male,216,202570,2018/10/12 12:24:28
1435,45,High,Male,301,256866,2018/10/12 12:24:28
2178,32,High,Male,393,157287,2018/10/12 12:24:28
2633,31,High,Female,283,163516,2018/10/12 12:24:28
2777,25,High,Female,374,216010,2018/10/12 12:24:28
4387,40,High,Male,273,230478,2018/10/12 12:24:28
5649,31,High,Male,3428,459465,2018/10/12 12:24:28
5737,35,High,Male,432,348690,2018/10/12 12:24:28
6188,23,High,Female,280,193949,2018/10/12 12:24:28
6754,32,High,Male,1419,319280,2018/10/12 12:24:28
6845,67,High,Female,651,407618,2018/10/12 12:24:28
6994,58,High,Male,717,98361,2018/10/12 12:24:28
7380,34,High,Male,469,181311,2018/10/12 12:24:28
8390,29,High,Male,169,147755,2018/10/12 12:24:28
8570,44,High,Female,1095,138077,2018/10/12 12:24:28
8832,34,High,Male,698,314375,2018/10/12 12:24:28
8861,56,Other,Female,258,247119,2018/10/12 12:24:28
9279,21,High,Female,421,227986,2018/10/12 12:24:28
6329,37,High,Female,246,196338,2018/10/13 12:24:28
7081,32,High,Male,287,153588,2018/10/13 12:24:28
8067,23,High,Female,301,222925,2018/10/13 12:24:28
9926,45,Low,Female,447,161819,2018/10/13 12:24:28
292,27,Low,Female,258,248402,2018/10/14 12:24:28
1400,48,High,Female,3265,329778,2018/10/14 12:24:28
1920,90,High,Male,1003,221832,2018/10/14 12:24:28
2338,28,High,Male,164,111900,2018/10/14 12:24:28
4657,60,High,Female,124,88570,2018/10/14 12:24:28
5775,26,Low,Female,135,128553,2018/10/14 12:24:28
5967,25,High,Male,918,169905,2018/10/14 12:24:28
6187,43,High,Male,354,187322,2018/10/14 12:24:28
6343,54,High,Male,421,95329,2018/10/14 12:24:28
6425,51,High,Male,145,138852,2018/10/14 12:24:28
7837,33,High,Male,765,231826,2018/10/14 12:24:28
9266,51,Low,Male,865,508891,2018/10/14 12:24:28
1464,38,High,Female,322,83727,2018/10/15 12:24:28
1579,20,High,Male,392,206671,2018/10/15 12:24:28
3877,27,High,Male,211,130856,2018/10/15 12:24:28
4221,36,High,Female,180,99270,2018/10/15 12:24:28
5297,23,High,Male,1968,224424,2018/10/15 12:24:28
6073,64,High,Male,534,211222,2018/10/15 12:24:28
6602,31,High,Female,188,37546,2018/10/15 12:24:28
6906,34,High,Male,879,152109,2018/10/15 12:24:28
7193,45,High,Male,311,202812,2018/10/15 12:24:28
7919,35,High,Female,568,498216,2018/10/15 12:24:28
7922,33,High,Male,580,156192,2018/10/15 12:24:28
738,42,High,Female,223,126319,2018/10/16 12:24:28
2613,33,High,Female,181,118941,2018/10/16 12:24:28
3561,39,High,Female,436,362685,2018/10/16 12:24:28
4165,64,High,Female,454,321166,2018/10/16 12:24:28
5604,19,High,Male,334,93604,2018/10/16 12:24:28
9154,41,High,Male,426,290660,2018/10/16 12:24:28
396,25,High,Male,87,86872,2018/10/17 12:24:28
3241,21,Low,Female,311,224209,2018/10/17 12:24:28
3508,36,High,Male,410,213008,2018/10/17 12:24:28
4425,41,Low,Male,660,197583,2018/10/17 12:24:28
5351,32,High,Male,1469,340940,2018/10/17 12:24:28
7175,44,Low,Male,334,227399,2018/10/17 12:24:28
7516,45,High,Male,175,51664,2018/10/17 12:24:28
7639,18,High,Female,1188,301762,2018/10/17 12:24:28
9862,48,High,Male,3329,362883,2018/10/17 12:24:28
276,25,High,Female,334,193787,2018/10/18 12:24:28
1609,37,Normal,Female,103,70240,2018/10/18 12:24:28
2310,25,High,Male,326,41107,2018/10/18 12:24:28
5143,61,High,Female,180,161279,2018/10/18 12:24:28
5669,20,High,Male,368,161978,2018/10/18 12:24:28
8091,22,High,Male,170,48347,2018/10/18 12:24:28
8643,36,Low,Male,504,311255,2018/10/18 12:24:28
9043,29,High,Male,327,149324,2018/10/18 12:24:28
9535,29,High,Male,1031,394927,2018/10/18 12:24:28
66,28,High,Female,260,183175,2018/10/19 12:24:28
2060,51,High,Female,776,161482,2018/10/19 12:24:28
2130,18,High,Female,653,98044,2018/10/19 12:24:28
3712,35,High,Male,1295,334291,2018/10/19 12:24:28
5976,40,High,Male,293,170214,2018/10/19 12:24:28
6166,36,Low,Female,471,190350,2018/10/19 12:24:28
7617,51,High,Female,450,204304,2018/10/19 12:24:28
7791,50,High,Male,148,69614,2018/10/19 12:24:28
8383,25,High,Female,400,359985,2018/10/19 12:24:28
8811,29,High,Female,389,137618,2018/10/19 12:24:28
9231,34,High,Male,190,123429,2018/10/19 12:24:28
256,45,High,Female,241,187666,2018/10/20 12:24:28
1829,24,High,Male,192,165054,2018/10/20 12:24:28
2116,31,High,Female,200,106437,2018/10/20 12:24:28
3070,45,High,Female,769,263982,2018/10/20 12:24:28
3378,52,High,Male,188,117674,2018/10/20 12:24:28
5333,61,High,Male,477,173924,2018/10/20 12:24:28
6225,32,Low,Male,362,273287,2018/10/20 12:24:28
6675,21,High,Female,112,83033,2018/10/20 12:24:28
6960,44,High,Male,141,104440,2018/10/20 12:24:28
8246,46,High,Female,121,73019,2018/10/20 12:24:28
1870,22,High,Female,662,235733,2018/10/21 12:24:28
2838,30,High,Male,178,103435,2018/10/21 12:24:28
3131,58,High,Male,312,235624,2018/10/21 12:24:28
3414,59,High,Male,260,208395,2018/10/21 12:24:28
3694,26,High,Female,454,109419,2018/10/21 12:24:28
4336,35,High,Male,587,340110,2018/10/21 12:24:28
4953,55,High,Female,202,151474,2018/10/21 12:24:28
5738,47,High,Male,44,34845,2018/10/21 12:24:28
6,37,High,Female,368,284582,2018/10/22 12:24:28
1092,45,High,Male,336,149865,2018/10/22 12:24:28
1590,57,Low,Male,542,236944,2018/10/22 12:24:28
2362,42,High,Male,94,83411,2018/10/22 12:24:28
3474,31,High,Female,305,120461,2018/10/22 12:24:28
3739,20,High,Female,52,29810,2018/10/22 12:24:28
4842,28,High,Male,256,196564,2018/10/22 12:24:28
5632,32,High,Female,138,131379,2018/10/22 12:24:28
6043,57,High,Female,841,210496,2018/10/22 12:24:28
6341,40,High,Female,258,247245,2018/10/22 12:24:28
9286,66,High,Male,123,22313,2018/10/22 12:24:28
2437,39,High,Male,185,105813,2018/10/23 12:24:28
3146,41,High,Male,597,242586,2018/10/23 12:24:28
4360,47,High,Male,481,368561,2018/10/23 12:24:28
7222,21,High,Male,182,174714,2018/10/23 12:24:28
9610,26,Low,Female,1011,272986,2018/10/23 12:24:28
626,30,Low,Female,123,103649,2018/10/24 12:24:28
1840,25,High,Female,219,190057,2018/10/24 12:24:28
2203,53,High,Female,234,227602,2018/10/24 12:24:28
2850,56,High,Male,485,250873,2018/10/24 12:24:28
3020,53,High,Male,486,279129,2018/10/24 12:24:28
3193,53,High,Male,149,135102,2018/10/24 12:24:28
3292,46,High,Female,1150,180695,2018/10/24 12:24:28
4832,42,Low,Male,237,55764,2018/10/24 12:24:28
4896,41,High,Male,167,160785,2018/10/24 12:24:28
5600,33,High,Male,470,260782,2018/10/24 12:24:28
6678,21,High,Male,1117,182117,2018/10/24 12:24:28
7299,26,High,Male,544,276624,2018/10/24 12:24:28
7407,83,High,Male,394,195507,2018/10/24 12:24:28
8695,33,High,Male,798,394447,2018/10/24 12:24:28
160,68,High,Female,126,38317,2018/10/25 12:24:28
1880,42,High,Male,1197,445382,2018/10/25 12:24:28
2404,24,High,Male,736,267396,2018/10/25 12:24:28
3465,21,Low,Male,777,182606,2018/10/25 12:24:28
4784,56,High,Female,514,398067,2018/10/25 12:24:28
5434,62,High,Male,576,200577,2018/10/25 12:24:28
7248,20,High,Male,157,113307,2018/10/25 12:24:28
7363,18,High,Male,82,80564,2018/10/25 12:24:28
9033,28,High,Female,242,103389,2018/10/25 12:24:28
9522,19,High,Female,1096,232368,2018/10/25 12:24:28
429,17,High,Male,419,202521,2018/10/26 12:24:28
2911,47,Low,Female,570,239439,2018/10/26 12:24:28
4068,23,Normal,Male,772,285004,2018/10/26 12:24:28
5029,39,High,Male,951,269186,2018/10/26 12:24:28
6244,27,High,Male,225,104329,2018/10/26 12:24:28
7369,26,Low,Female,352,121040,2018/10/26 12:24:28
7412,24,High,Female,318,184678,2018/10/26 12:24:28
9631,52,High,Male,956,162576,2018/10/26 12:24:28
1466,17,Normal,Female,628,197850,2018/10/27 12:24:28
1717,46,Low,Male,126,56482,2018/10/27 12:24:28
2067,42,High,Male,1123,121287,2018/10/27 12:24:28
2343,34,High,Male,1427,158420,2018/10/27 12:24:28
2533,36,High,Male,135,49626,2018/10/27 12:24:28
3649,48,High,Female,296,62605,2018/10/27 12:24:28
4162,33,High,Male,232,155343,2018/10/27 12:24:28
6320,46,High,Male,227,191978,2018/10/27 12:24:28
7127,35,High,Female,721,194690,2018/10/27 12:24:28
7419,66,High,Male,292,291362,2018/10/27 12:24:28
7887,35,High,Male,216,148581,2018/10/27 12:24:28
8393,28,High,Male,70,37359,2018/10/27 12:24:28
8807,52,High,Female,313,245275,2018/10/27 12:24:28
9972,28,High,Male,155,115945,2018/10/27 12:24:28
246,40,High,Male,501,207578,2018/10/28 12:24:28
622,49,High,Male,1135,268090,2018/10/28 12:24:28
930,33,High,Male,313,143653,2018/10/28 12:24:28
1288,44,Low,Male,125,34935,2018/10/28 12:24:28
1334,26,Other,Male,412,195105,2018/10/28 12:24:28
3234,38,High,Male,249,190023,2018/10/28 12:24:28
3975,35,High,Male,456,190226,2018/10/28 12:24:28
5426,22,High,Male,147,131230,2018/10/28 12:24:28
8353,67,Low,Male,785,154035,2018/10/28 12:24:28
8686,22,High,Female,1148,120572,2018/10/28 12:24:28
384,29,High,Male,141,134152,2018/10/29 12:24:28
2195,27,High,Female,301,158156,2018/10/29 12:24:28
4813,41,Low,Female,124,88904,2018/10/29 12:24:28
5259,40,High,Female,2054,343068,2018/10/29 12:24:28
5780,19,,Female,708,391329,2018/10/29 12:24:28
5788,39,High,Male,266,190466,2018/10/29 12:24:28
5930,34,Low,Female,49,45114,2018/10/29 12:24:28
6500,26,Low,Female,551,55743,2018/10/29 12:24:28
6664,28,High,Male,261,30070,2018/10/29 12:24:28
6755,35,High,Male,203,125933,2018/10/29 12:24:28
6958,52,High,Male,483,145409,2018/10/29 12:24:28
7658,35,Low,Male,393,242094,2018/10/29 12:24:28
8028,45,High,Male,78,45891,2018/10/29 12:24:28
8960,23,High,Male,633,522881,2018/10/29 12:24:28
6249,17,High,Male,308,132755,2019/4/18 12:24:28
6249,17,High,Male,308,132755,2019/4/18 12:24:28
9638,28,Low,Female,225,198813,2019/4/18 12:24:28
